User 1,Is Bot?,User 2,Is Bot?,DTW Distance,Predicted,Real,Correct Match
465399263,1,465368221,1,inf,FALSE,TRUE,FALSE
465399263,1,33212890,1,inf,FALSE,TRUE,FALSE
465399263,1,465378983,1,inf,FALSE,TRUE,FALSE
465399263,1,678033,0,inf,FALSE,FALSE,TRUE
465399263,1,149421076,0,inf,FALSE,FALSE,TRUE
465399263,1,149038171,0,inf,FALSE,FALSE,TRUE
465399263,1,149245813,0,inf,FALSE,FALSE,TRUE
465399263,1,177671726,1,inf,FALSE,TRUE,FALSE
465399263,1,465365494,1,inf,FALSE,TRUE,FALSE
465399263,1,149512577,0,inf,FALSE,FALSE,TRUE
465399263,1,148404674,0,inf,FALSE,FALSE,TRUE
465399263,1,465361035,1,inf,FALSE,TRUE,FALSE
465399263,1,4121091,0,inf,FALSE,FALSE,TRUE
465399263,1,465373317,1,inf,FALSE,TRUE,FALSE
465399263,1,5812422,0,inf,FALSE,FALSE,TRUE
465399263,1,1382561,0,inf,FALSE,FALSE,TRUE
465399263,1,465420606,1,inf,FALSE,TRUE,FALSE
465399263,1,5445622,0,inf,FALSE,FALSE,TRUE
465399263,1,465421036,1,inf,FALSE,TRUE,FALSE
465399263,1,148022818,0,inf,FALSE,FALSE,TRUE
465399263,1,465318952,1,inf,FALSE,TRUE,FALSE
465399263,1,465374176,1,inf,FALSE,TRUE,FALSE
465399263,1,465378609,1,inf,FALSE,TRUE,FALSE
465399263,1,480104212,0,inf,FALSE,FALSE,TRUE
465399263,1,465323815,1,inf,FALSE,TRUE,FALSE
465399263,1,481505805,0,inf,FALSE,FALSE,TRUE
465399263,1,480748987,0,inf,FALSE,FALSE,TRUE
465399263,1,722623,0,inf,FALSE,FALSE,TRUE
465399263,1,223945761,1,inf,FALSE,TRUE,FALSE
465399263,1,465405613,1,inf,FALSE,TRUE,FALSE
465399263,1,465328572,1,inf,FALSE,TRUE,FALSE
465399263,1,465413078,1,inf,FALSE,TRUE,FALSE
465399263,1,465373538,1,inf,FALSE,TRUE,FALSE
465399263,1,237178034,1,inf,FALSE,TRUE,FALSE
465399263,1,465360460,1,inf,FALSE,TRUE,FALSE
465399263,1,465398499,1,inf,FALSE,TRUE,FALSE
465399263,1,465399558,1,inf,FALSE,TRUE,FALSE
465399263,1,3888491,0,inf,FALSE,FALSE,TRUE
465399263,1,465335657,1,inf,FALSE,TRUE,FALSE
465399263,1,465392182,1,inf,FALSE,TRUE,FALSE
465399263,1,785080,0,inf,FALSE,FALSE,TRUE
465399263,1,148061189,0,inf,FALSE,FALSE,TRUE
465399263,1,465403330,1,inf,FALSE,TRUE,FALSE
465399263,1,465369079,1,inf,FALSE,TRUE,FALSE
465399263,1,806975,0,inf,FALSE,FALSE,TRUE
465399263,1,887281,0,inf,FALSE,FALSE,TRUE
465399263,1,57007623,1,inf,FALSE,TRUE,FALSE
465399263,1,465325633,1,inf,FALSE,TRUE,FALSE
465399263,1,3873101,0,inf,FALSE,FALSE,TRUE
465399263,1,1813221,0,inf,FALSE,FALSE,TRUE
465399263,1,465374259,1,inf,FALSE,TRUE,FALSE
465399263,1,108992875,1,inf,FALSE,TRUE,FALSE
465399263,1,465359767,1,inf,FALSE,TRUE,FALSE
465399263,1,806585,0,inf,FALSE,FALSE,TRUE
465399263,1,755116,0,inf,FALSE,FALSE,TRUE
465399263,1,465366176,1,inf,FALSE,TRUE,FALSE
465399263,1,465375874,1,inf,FALSE,TRUE,FALSE
465399263,1,1664238487,0,inf,FALSE,FALSE,TRUE
465399263,1,479908486,0,inf,FALSE,FALSE,TRUE
465399263,1,237177357,1,inf,FALSE,TRUE,FALSE
465399263,1,465338328,1,inf,FALSE,TRUE,FALSE
465399263,1,465373507,1,inf,FALSE,TRUE,FALSE
465399263,1,755746,0,inf,FALSE,FALSE,TRUE
465399263,1,465347437,1,inf,FALSE,TRUE,FALSE
465399263,1,2770511,0,inf,FALSE,FALSE,TRUE
465399263,1,149587895,0,inf,FALSE,FALSE,TRUE
465366686,1,24858289,1,inf,FALSE,TRUE,FALSE
465366686,1,465319501,1,inf,FALSE,TRUE,FALSE
465366686,1,96435556,1,inf,FALSE,TRUE,FALSE
465366686,1,39773427,1,inf,FALSE,TRUE,FALSE
465366686,1,465402069,1,inf,FALSE,TRUE,FALSE
465366686,1,465418896,1,inf,FALSE,TRUE,FALSE
465366686,1,465393485,1,inf,FALSE,TRUE,FALSE
465366686,1,465399263,1,inf,FALSE,TRUE,FALSE
465366686,1,63258466,1,inf,FALSE,TRUE,FALSE
465366686,1,465371415,1,inf,FALSE,TRUE,FALSE
465366686,1,465393290,1,inf,FALSE,TRUE,FALSE
465366686,1,465380942,1,inf,FALSE,TRUE,FALSE
465366686,1,465351389,1,inf,FALSE,TRUE,FALSE
465366686,1,465368221,1,inf,FALSE,TRUE,FALSE
465366686,1,33212890,1,inf,FALSE,TRUE,FALSE
465366686,1,465325040,1,inf,FALSE,TRUE,FALSE
465366686,1,678033,0,inf,FALSE,FALSE,TRUE
465366686,1,149421076,0,inf,FALSE,FALSE,TRUE
465366686,1,465392383,1,inf,FALSE,TRUE,FALSE
465366686,1,149038171,0,inf,FALSE,FALSE,TRUE
465366686,1,149245813,0,inf,FALSE,FALSE,TRUE
465366686,1,177671726,1,inf,FALSE,TRUE,FALSE
465366686,1,465401166,1,inf,FALSE,TRUE,FALSE
465366686,1,465404874,1,inf,FALSE,TRUE,FALSE
465366686,1,465365494,1,inf,FALSE,TRUE,FALSE
465366686,1,465352631,1,inf,FALSE,TRUE,FALSE
465366686,1,149512577,0,inf,FALSE,FALSE,TRUE
465366686,1,465371272,1,inf,FALSE,TRUE,FALSE
465366686,1,465394343,1,inf,FALSE,TRUE,FALSE
465366686,1,148404674,0,inf,FALSE,FALSE,TRUE
465366686,1,465361035,1,inf,FALSE,TRUE,FALSE
465366686,1,4121091,0,inf,FALSE,FALSE,TRUE
465366686,1,5812422,0,inf,FALSE,FALSE,TRUE
465366686,1,237192061,1,inf,FALSE,TRUE,FALSE
465366686,1,1382561,0,inf,FALSE,FALSE,TRUE
465366686,1,5445622,0,inf,FALSE,FALSE,TRUE
465366686,1,465421036,1,inf,FALSE,TRUE,FALSE
465366686,1,148022818,0,inf,FALSE,FALSE,TRUE
465366686,1,465318952,1,inf,FALSE,TRUE,FALSE
465366686,1,465374176,1,inf,FALSE,TRUE,FALSE
465366686,1,465378609,1,inf,FALSE,TRUE,FALSE
465366686,1,465372408,1,inf,FALSE,TRUE,FALSE
465366686,1,480104212,0,inf,FALSE,FALSE,TRUE
465366686,1,481505805,0,inf,FALSE,FALSE,TRUE
465366686,1,465418238,1,inf,FALSE,TRUE,FALSE
465366686,1,480748987,0,inf,FALSE,FALSE,TRUE
465366686,1,722623,0,inf,FALSE,FALSE,TRUE
465366686,1,223945761,1,inf,FALSE,TRUE,FALSE
465366686,1,465405613,1,inf,FALSE,TRUE,FALSE
465366686,1,465413078,1,inf,FALSE,TRUE,FALSE
465366686,1,465373538,1,inf,FALSE,TRUE,FALSE
465366686,1,237178034,1,inf,FALSE,TRUE,FALSE
465366686,1,465360460,1,inf,FALSE,TRUE,FALSE
465366686,1,465398499,1,inf,FALSE,TRUE,FALSE
465366686,1,465399558,1,inf,FALSE,TRUE,FALSE
465366686,1,3888491,0,inf,FALSE,FALSE,TRUE
465366686,1,465417674,1,inf,FALSE,TRUE,FALSE
465366686,1,465335657,1,inf,FALSE,TRUE,FALSE
465366686,1,465392182,1,inf,FALSE,TRUE,FALSE
465366686,1,465378230,1,inf,FALSE,TRUE,FALSE
465366686,1,785080,0,inf,FALSE,FALSE,TRUE
465366686,1,148061189,0,inf,FALSE,FALSE,TRUE
465366686,1,465403330,1,inf,FALSE,TRUE,FALSE
465366686,1,465376231,1,inf,FALSE,TRUE,FALSE
465366686,1,465418810,1,inf,FALSE,TRUE,FALSE
465366686,1,806975,0,inf,FALSE,FALSE,TRUE
465366686,1,887281,0,inf,FALSE,FALSE,TRUE
465366686,1,57007623,1,inf,FALSE,TRUE,FALSE
465366686,1,465325633,1,inf,FALSE,TRUE,FALSE
465366686,1,465389976,1,inf,FALSE,TRUE,FALSE
465366686,1,3873101,0,inf,FALSE,FALSE,TRUE
465366686,1,1813221,0,inf,FALSE,FALSE,TRUE
465366686,1,465374259,1,inf,FALSE,TRUE,FALSE
465366686,1,108992875,1,inf,FALSE,TRUE,FALSE
465366686,1,465359767,1,inf,FALSE,TRUE,FALSE
465366686,1,465334514,1,inf,FALSE,TRUE,FALSE
465366686,1,465369276,1,inf,FALSE,TRUE,FALSE
465366686,1,806585,0,inf,FALSE,FALSE,TRUE
465366686,1,755116,0,inf,FALSE,FALSE,TRUE
465366686,1,465379325,1,inf,FALSE,TRUE,FALSE
465366686,1,465366176,1,inf,FALSE,TRUE,FALSE
465366686,1,465375874,1,inf,FALSE,TRUE,FALSE
465366686,1,1664238487,0,inf,FALSE,FALSE,TRUE
465366686,1,479908486,0,inf,FALSE,FALSE,TRUE
465366686,1,237177357,1,inf,FALSE,TRUE,FALSE
465366686,1,465338328,1,inf,FALSE,TRUE,FALSE
465366686,1,465373507,1,inf,FALSE,TRUE,FALSE
465366686,1,755746,0,inf,FALSE,FALSE,TRUE
465366686,1,2770511,0,inf,FALSE,FALSE,TRUE
465366686,1,149587895,0,inf,FALSE,FALSE,TRUE
63258466,1,465367288,1,inf,FALSE,TRUE,FALSE
63258466,1,24858289,1,inf,FALSE,TRUE,FALSE
63258466,1,465319501,1,inf,FALSE,TRUE,FALSE
63258466,1,465404789,1,inf,FALSE,TRUE,FALSE
63258466,1,96435556,1,inf,FALSE,TRUE,FALSE
63258466,1,39773427,1,inf,FALSE,TRUE,FALSE
63258466,1,465376509,1,inf,FALSE,TRUE,FALSE
63258466,1,465402069,1,inf,FALSE,TRUE,FALSE
63258466,1,465418896,1,inf,FALSE,TRUE,FALSE
63258466,1,465393485,1,inf,FALSE,TRUE,FALSE
63258466,1,465399263,1,inf,FALSE,TRUE,FALSE
63258466,1,465366686,1,inf,FALSE,TRUE,FALSE
63258466,1,465371415,1,inf,FALSE,TRUE,FALSE
63258466,1,465393290,1,inf,FALSE,TRUE,FALSE
63258466,1,465320112,1,inf,FALSE,TRUE,FALSE
63258466,1,465380942,1,inf,FALSE,TRUE,FALSE
63258466,1,465351389,1,inf,FALSE,TRUE,FALSE
63258466,1,465368221,1,inf,FALSE,TRUE,FALSE
63258466,1,465325040,1,inf,FALSE,TRUE,FALSE
63258466,1,465378983,1,inf,FALSE,TRUE,FALSE
63258466,1,678033,0,inf,FALSE,FALSE,TRUE
63258466,1,149421076,0,inf,FALSE,FALSE,TRUE
63258466,1,465392383,1,inf,FALSE,TRUE,FALSE
63258466,1,149038171,0,inf,FALSE,FALSE,TRUE
63258466,1,149245813,0,inf,FALSE,FALSE,TRUE
63258466,1,177671726,1,inf,FALSE,TRUE,FALSE
63258466,1,465401166,1,inf,FALSE,TRUE,FALSE
63258466,1,465404874,1,inf,FALSE,TRUE,FALSE
63258466,1,465365494,1,inf,FALSE,TRUE,FALSE
63258466,1,465387671,1,inf,FALSE,TRUE,FALSE
63258466,1,465352631,1,inf,FALSE,TRUE,FALSE
63258466,1,465371272,1,inf,FALSE,TRUE,FALSE
63258466,1,465394343,1,inf,FALSE,TRUE,FALSE
63258466,1,465361035,1,inf,FALSE,TRUE,FALSE
63258466,1,465373317,1,inf,FALSE,TRUE,FALSE
63258466,1,237192061,1,inf,FALSE,TRUE,FALSE
63258466,1,465420606,1,inf,FALSE,TRUE,FALSE
63258466,1,5445622,0,inf,FALSE,FALSE,TRUE
63258466,1,465421036,1,inf,FALSE,TRUE,FALSE
63258466,1,148022818,0,inf,FALSE,FALSE,TRUE
63258466,1,465318952,1,inf,FALSE,TRUE,FALSE
63258466,1,465374176,1,inf,FALSE,TRUE,FALSE
63258466,1,465378609,1,inf,FALSE,TRUE,FALSE
63258466,1,465349136,1,inf,FALSE,TRUE,FALSE
63258466,1,465372408,1,inf,FALSE,TRUE,FALSE
63258466,1,465323815,1,inf,FALSE,TRUE,FALSE
63258466,1,465418238,1,inf,FALSE,TRUE,FALSE
63258466,1,480748987,0,inf,FALSE,FALSE,TRUE
63258466,1,722623,0,inf,FALSE,FALSE,TRUE
63258466,1,223945761,1,inf,FALSE,TRUE,FALSE
63258466,1,465405613,1,inf,FALSE,TRUE,FALSE
63258466,1,465328572,1,inf,FALSE,TRUE,FALSE
63258466,1,465413078,1,inf,FALSE,TRUE,FALSE
63258466,1,465373538,1,inf,FALSE,TRUE,FALSE
63258466,1,237178034,1,inf,FALSE,TRUE,FALSE
63258466,1,465360460,1,inf,FALSE,TRUE,FALSE
63258466,1,465398499,1,inf,FALSE,TRUE,FALSE
63258466,1,465399558,1,inf,FALSE,TRUE,FALSE
63258466,1,3888491,0,inf,FALSE,FALSE,TRUE
63258466,1,465417674,1,inf,FALSE,TRUE,FALSE
63258466,1,465426060,1,inf,FALSE,TRUE,FALSE
63258466,1,465335657,1,inf,FALSE,TRUE,FALSE
63258466,1,465323067,1,inf,FALSE,TRUE,FALSE
63258466,1,465392182,1,inf,FALSE,TRUE,FALSE
63258466,1,465387088,1,inf,FALSE,TRUE,FALSE
63258466,1,465378230,1,inf,FALSE,TRUE,FALSE
63258466,1,785080,0,inf,FALSE,FALSE,TRUE
63258466,1,148061189,0,inf,FALSE,FALSE,TRUE
63258466,1,465403330,1,inf,FALSE,TRUE,FALSE
63258466,1,465376231,1,inf,FALSE,TRUE,FALSE
63258466,1,465418810,1,inf,FALSE,TRUE,FALSE
63258466,1,465369079,1,inf,FALSE,TRUE,FALSE
63258466,1,887281,0,inf,FALSE,FALSE,TRUE
63258466,1,57007623,1,inf,FALSE,TRUE,FALSE
63258466,1,465325633,1,inf,FALSE,TRUE,FALSE
63258466,1,465389976,1,inf,FALSE,TRUE,FALSE
63258466,1,1813221,0,inf,FALSE,FALSE,TRUE
63258466,1,465374259,1,inf,FALSE,TRUE,FALSE
63258466,1,108992875,1,inf,FALSE,TRUE,FALSE
63258466,1,465359767,1,inf,FALSE,TRUE,FALSE
63258466,1,465334514,1,inf,FALSE,TRUE,FALSE
63258466,1,465369276,1,inf,FALSE,TRUE,FALSE
63258466,1,806585,0,inf,FALSE,FALSE,TRUE
63258466,1,755116,0,inf,FALSE,FALSE,TRUE
63258466,1,465379325,1,inf,FALSE,TRUE,FALSE
63258466,1,465366176,1,inf,FALSE,TRUE,FALSE
63258466,1,465375874,1,inf,FALSE,TRUE,FALSE
63258466,1,479908486,0,inf,FALSE,FALSE,TRUE
63258466,1,237177357,1,inf,FALSE,TRUE,FALSE
63258466,1,465338328,1,inf,FALSE,TRUE,FALSE
63258466,1,465373507,1,inf,FALSE,TRUE,FALSE
63258466,1,755746,0,inf,FALSE,FALSE,TRUE
63258466,1,465343577,1,inf,FALSE,TRUE,FALSE
63258466,1,465347437,1,inf,FALSE,TRUE,FALSE
63258466,1,2770511,0,inf,FALSE,FALSE,TRUE
63258466,1,149587895,0,inf,FALSE,FALSE,TRUE
465371415,1,465367288,1,inf,FALSE,TRUE,FALSE
465371415,1,24858289,1,inf,FALSE,TRUE,FALSE
465371415,1,465319501,1,inf,FALSE,TRUE,FALSE
465371415,1,465404789,1,inf,FALSE,TRUE,FALSE
465371415,1,96435556,1,inf,FALSE,TRUE,FALSE
465371415,1,39773427,1,inf,FALSE,TRUE,FALSE
465371415,1,465376509,1,inf,FALSE,TRUE,FALSE
465371415,1,465402069,1,inf,FALSE,TRUE,FALSE
465371415,1,465418896,1,inf,FALSE,TRUE,FALSE
465371415,1,465393485,1,inf,FALSE,TRUE,FALSE
465371415,1,465399263,1,inf,FALSE,TRUE,FALSE
465371415,1,465366686,1,inf,FALSE,TRUE,FALSE
465371415,1,63258466,1,inf,FALSE,TRUE,FALSE
465371415,1,465393290,1,inf,FALSE,TRUE,FALSE
465371415,1,465320112,1,inf,FALSE,TRUE,FALSE
465371415,1,465380942,1,inf,FALSE,TRUE,FALSE
465371415,1,465351389,1,inf,FALSE,TRUE,FALSE
465371415,1,465368221,1,inf,FALSE,TRUE,FALSE
465371415,1,33212890,1,inf,FALSE,TRUE,FALSE
465371415,1,465378983,1,inf,FALSE,TRUE,FALSE
465371415,1,678033,0,inf,FALSE,FALSE,TRUE
465371415,1,149421076,0,inf,FALSE,FALSE,TRUE
465371415,1,149038171,0,inf,FALSE,FALSE,TRUE
465371415,1,149245813,0,inf,FALSE,FALSE,TRUE
465371415,1,177671726,1,inf,FALSE,TRUE,FALSE
465371415,1,465401166,1,inf,FALSE,TRUE,FALSE
465371415,1,465404874,1,inf,FALSE,TRUE,FALSE
465371415,1,465365494,1,inf,FALSE,TRUE,FALSE
465371415,1,465387671,1,inf,FALSE,TRUE,FALSE
465371415,1,465352631,1,inf,FALSE,TRUE,FALSE
465371415,1,149512577,0,inf,FALSE,FALSE,TRUE
465371415,1,465371272,1,inf,FALSE,TRUE,FALSE
465371415,1,465394343,1,inf,FALSE,TRUE,FALSE
465371415,1,148404674,0,inf,FALSE,FALSE,TRUE
465371415,1,465361035,1,inf,FALSE,TRUE,FALSE
465371415,1,4121091,0,inf,FALSE,FALSE,TRUE
465371415,1,465373317,1,inf,FALSE,TRUE,FALSE
465371415,1,5812422,0,inf,FALSE,FALSE,TRUE
465371415,1,237192061,1,inf,FALSE,TRUE,FALSE
465371415,1,1382561,0,inf,FALSE,FALSE,TRUE
465371415,1,465420606,1,inf,FALSE,TRUE,FALSE
465371415,1,5445622,0,inf,FALSE,FALSE,TRUE
465371415,1,465421036,1,inf,FALSE,TRUE,FALSE
465371415,1,148022818,0,inf,FALSE,FALSE,TRUE
465371415,1,465378609,1,inf,FALSE,TRUE,FALSE
465371415,1,465372408,1,inf,FALSE,TRUE,FALSE
465371415,1,480104212,0,inf,FALSE,FALSE,TRUE
465371415,1,465323815,1,inf,FALSE,TRUE,FALSE
465371415,1,481505805,0,inf,FALSE,FALSE,TRUE
465371415,1,465418238,1,inf,FALSE,TRUE,FALSE
465371415,1,480748987,0,inf,FALSE,FALSE,TRUE
465371415,1,722623,0,inf,FALSE,FALSE,TRUE
465371415,1,223945761,1,inf,FALSE,TRUE,FALSE
465371415,1,465405613,1,inf,FALSE,TRUE,FALSE
465371415,1,465328572,1,inf,FALSE,TRUE,FALSE
465371415,1,465413078,1,inf,FALSE,TRUE,FALSE
465371415,1,465373538,1,inf,FALSE,TRUE,FALSE
465371415,1,237178034,1,inf,FALSE,TRUE,FALSE
465371415,1,465360460,1,inf,FALSE,TRUE,FALSE
465371415,1,465398499,1,inf,FALSE,TRUE,FALSE
465371415,1,465399558,1,inf,FALSE,TRUE,FALSE
465371415,1,3888491,0,inf,FALSE,FALSE,TRUE
465371415,1,465426060,1,inf,FALSE,TRUE,FALSE
465371415,1,465335657,1,inf,FALSE,TRUE,FALSE
465371415,1,465323067,1,inf,FALSE,TRUE,FALSE
465371415,1,465392182,1,inf,FALSE,TRUE,FALSE
465371415,1,465387088,1,inf,FALSE,TRUE,FALSE
465371415,1,465378230,1,inf,FALSE,TRUE,FALSE
465371415,1,785080,0,inf,FALSE,FALSE,TRUE
465371415,1,148061189,0,inf,FALSE,FALSE,TRUE
465371415,1,465403330,1,inf,FALSE,TRUE,FALSE
465371415,1,465376231,1,inf,FALSE,TRUE,FALSE
465371415,1,465369079,1,inf,FALSE,TRUE,FALSE
465371415,1,806975,0,inf,FALSE,FALSE,TRUE
465371415,1,887281,0,inf,FALSE,FALSE,TRUE
465371415,1,57007623,1,inf,FALSE,TRUE,FALSE
465371415,1,465325633,1,inf,FALSE,TRUE,FALSE
465371415,1,465389976,1,inf,FALSE,TRUE,FALSE
465371415,1,3873101,0,inf,FALSE,FALSE,TRUE
465371415,1,1813221,0,inf,FALSE,FALSE,TRUE
465371415,1,465374259,1,inf,FALSE,TRUE,FALSE
465371415,1,108992875,1,inf,FALSE,TRUE,FALSE
465371415,1,465359767,1,inf,FALSE,TRUE,FALSE
465371415,1,465334514,1,inf,FALSE,TRUE,FALSE
465371415,1,806585,0,inf,FALSE,FALSE,TRUE
465371415,1,755116,0,inf,FALSE,FALSE,TRUE
465371415,1,465379325,1,inf,FALSE,TRUE,FALSE
465371415,1,465366176,1,inf,FALSE,TRUE,FALSE
465371415,1,1664238487,0,inf,FALSE,FALSE,TRUE
465371415,1,479908486,0,inf,FALSE,FALSE,TRUE
465371415,1,237177357,1,inf,FALSE,TRUE,FALSE
465371415,1,465338328,1,inf,FALSE,TRUE,FALSE
465371415,1,465373507,1,inf,FALSE,TRUE,FALSE
465371415,1,755746,0,inf,FALSE,FALSE,TRUE
465371415,1,465343577,1,inf,FALSE,TRUE,FALSE
465371415,1,465347437,1,inf,FALSE,TRUE,FALSE
465371415,1,2770511,0,inf,FALSE,FALSE,TRUE
465371415,1,149587895,0,inf,FALSE,FALSE,TRUE
465393290,1,465367288,1,inf,FALSE,TRUE,FALSE
465393290,1,24858289,1,inf,FALSE,TRUE,FALSE
465393290,1,96435556,1,inf,FALSE,TRUE,FALSE
465393290,1,39773427,1,inf,FALSE,TRUE,FALSE
465393290,1,465366686,1,inf,FALSE,TRUE,FALSE
465393290,1,63258466,1,inf,FALSE,TRUE,FALSE
465393290,1,465380942,1,inf,FALSE,TRUE,FALSE
465393290,1,465351389,1,inf,FALSE,TRUE,FALSE
465393290,1,465368221,1,inf,FALSE,TRUE,FALSE
465393290,1,33212890,1,inf,FALSE,TRUE,FALSE
465393290,1,678033,0,inf,FALSE,FALSE,TRUE
465393290,1,149421076,0,inf,FALSE,FALSE,TRUE
465393290,1,465392383,1,inf,FALSE,TRUE,FALSE
465393290,1,149038171,0,inf,FALSE,FALSE,TRUE
465393290,1,149245813,0,inf,FALSE,FALSE,TRUE
465393290,1,177671726,1,inf,FALSE,TRUE,FALSE
465393290,1,465401166,1,inf,FALSE,TRUE,FALSE
465393290,1,465404874,1,inf,FALSE,TRUE,FALSE
465393290,1,465387671,1,inf,FALSE,TRUE,FALSE
465393290,1,465352631,1,inf,FALSE,TRUE,FALSE
465393290,1,149512577,0,inf,FALSE,FALSE,TRUE
465393290,1,148404674,0,inf,FALSE,FALSE,TRUE
465393290,1,465361035,1,inf,FALSE,TRUE,FALSE
465393290,1,4121091,0,inf,FALSE,FALSE,TRUE
465393290,1,465373317,1,inf,FALSE,TRUE,FALSE
465393290,1,5812422,0,inf,FALSE,FALSE,TRUE
465393290,1,237192061,1,inf,FALSE,TRUE,FALSE
465393290,1,1382561,0,inf,FALSE,FALSE,TRUE
465393290,1,465420606,1,inf,FALSE,TRUE,FALSE
465393290,1,5445622,0,inf,FALSE,FALSE,TRUE
465393290,1,148022818,0,inf,FALSE,FALSE,TRUE
465393290,1,465374176,1,inf,FALSE,TRUE,FALSE
465393290,1,465378609,1,inf,FALSE,TRUE,FALSE
465393290,1,465372408,1,inf,FALSE,TRUE,FALSE
465393290,1,480104212,0,inf,FALSE,FALSE,TRUE
465393290,1,481505805,0,inf,FALSE,FALSE,TRUE
465393290,1,480748987,0,inf,FALSE,FALSE,TRUE
465393290,1,722623,0,inf,FALSE,FALSE,TRUE
465393290,1,223945761,1,inf,FALSE,TRUE,FALSE
465393290,1,465413078,1,inf,FALSE,TRUE,FALSE
465393290,1,465373538,1,inf,FALSE,TRUE,FALSE
465393290,1,465360460,1,inf,FALSE,TRUE,FALSE
465393290,1,465398499,1,inf,FALSE,TRUE,FALSE
465393290,1,465399558,1,inf,FALSE,TRUE,FALSE
465393290,1,3888491,0,inf,FALSE,FALSE,TRUE
465393290,1,465335657,1,inf,FALSE,TRUE,FALSE
465393290,1,465387088,1,inf,FALSE,TRUE,FALSE
465393290,1,785080,0,inf,FALSE,FALSE,TRUE
465393290,1,148061189,0,inf,FALSE,FALSE,TRUE
465393290,1,806975,0,inf,FALSE,FALSE,TRUE
465393290,1,887281,0,inf,FALSE,FALSE,TRUE
465393290,1,57007623,1,inf,FALSE,TRUE,FALSE
465393290,1,465325633,1,inf,FALSE,TRUE,FALSE
465393290,1,3873101,0,inf,FALSE,FALSE,TRUE
465393290,1,1813221,0,inf,FALSE,FALSE,TRUE
465393290,1,108992875,1,inf,FALSE,TRUE,FALSE
465393290,1,465334514,1,inf,FALSE,TRUE,FALSE
465393290,1,465369276,1,inf,FALSE,TRUE,FALSE
465393290,1,806585,0,inf,FALSE,FALSE,TRUE
465393290,1,755116,0,inf,FALSE,FALSE,TRUE
465393290,1,465379325,1,inf,FALSE,TRUE,FALSE
465393290,1,465375874,1,inf,FALSE,TRUE,FALSE
465393290,1,1664238487,0,inf,FALSE,FALSE,TRUE
465393290,1,479908486,0,inf,FALSE,FALSE,TRUE
465393290,1,465338328,1,inf,FALSE,TRUE,FALSE
465393290,1,465373507,1,inf,FALSE,TRUE,FALSE
465393290,1,755746,0,inf,FALSE,FALSE,TRUE
465393290,1,465343577,1,inf,FALSE,TRUE,FALSE
465393290,1,2770511,0,inf,FALSE,FALSE,TRUE
465393290,1,149587895,0,inf,FALSE,FALSE,TRUE
465320112,1,465367288,1,inf,FALSE,TRUE,FALSE
465320112,1,24858289,1,inf,FALSE,TRUE,FALSE
465320112,1,465319501,1,inf,FALSE,TRUE,FALSE
465320112,1,96435556,1,inf,FALSE,TRUE,FALSE
465320112,1,39773427,1,inf,FALSE,TRUE,FALSE
465320112,1,465399263,1,inf,FALSE,TRUE,FALSE
465320112,1,465366686,1,inf,FALSE,TRUE,FALSE
465320112,1,63258466,1,inf,FALSE,TRUE,FALSE
465320112,1,465393290,1,inf,FALSE,TRUE,FALSE
465320112,1,465380942,1,inf,FALSE,TRUE,FALSE
465320112,1,465351389,1,inf,FALSE,TRUE,FALSE
465320112,1,465368221,1,inf,FALSE,TRUE,FALSE
465320112,1,33212890,1,inf,FALSE,TRUE,FALSE
465320112,1,465325040,1,inf,FALSE,TRUE,FALSE
465320112,1,678033,0,inf,FALSE,FALSE,TRUE
465320112,1,149421076,0,inf,FALSE,FALSE,TRUE
465320112,1,465392383,1,inf,FALSE,TRUE,FALSE
465320112,1,149038171,0,inf,FALSE,FALSE,TRUE
465320112,1,149245813,0,inf,FALSE,FALSE,TRUE
465320112,1,177671726,1,inf,FALSE,TRUE,FALSE
465320112,1,465404874,1,inf,FALSE,TRUE,FALSE
465320112,1,465352631,1,inf,FALSE,TRUE,FALSE
465320112,1,149512577,0,inf,FALSE,FALSE,TRUE
465320112,1,465371272,1,inf,FALSE,TRUE,FALSE
465320112,1,465394343,1,inf,FALSE,TRUE,FALSE
465320112,1,148404674,0,inf,FALSE,FALSE,TRUE
465320112,1,4121091,0,inf,FALSE,FALSE,TRUE
465320112,1,5812422,0,inf,FALSE,FALSE,TRUE
465320112,1,237192061,1,inf,FALSE,TRUE,FALSE
465320112,1,1382561,0,inf,FALSE,FALSE,TRUE
465320112,1,465420606,1,inf,FALSE,TRUE,FALSE
465320112,1,5445622,0,inf,FALSE,FALSE,TRUE
465320112,1,465421036,1,inf,FALSE,TRUE,FALSE
465320112,1,148022818,0,inf,FALSE,FALSE,TRUE
465320112,1,465318952,1,inf,FALSE,TRUE,FALSE
465320112,1,465374176,1,inf,FALSE,TRUE,FALSE
465320112,1,465378609,1,inf,FALSE,TRUE,FALSE
465320112,1,465372408,1,inf,FALSE,TRUE,FALSE
465320112,1,480104212,0,inf,FALSE,FALSE,TRUE
465320112,1,481505805,0,inf,FALSE,FALSE,TRUE
465320112,1,480748987,0,inf,FALSE,FALSE,TRUE
465320112,1,722623,0,inf,FALSE,FALSE,TRUE
465320112,1,223945761,1,inf,FALSE,TRUE,FALSE
465320112,1,465413078,1,inf,FALSE,TRUE,FALSE
465320112,1,465373538,1,inf,FALSE,TRUE,FALSE
465320112,1,237178034,1,inf,FALSE,TRUE,FALSE
